,DataSource,VillaName,URL,Area,Currency,PriceValue,Features
387,Traveloka,My Villas in Bali,www.traveloka.com/en-en/hotel/indonesia/my-villas-in-bali-1000000505646,Seminyak,USD,181.79,"['Beach umbrella', 'Pool sun loungers']"
388,Traveloka,Rumah Dadong,www.traveloka.com/en-en/hotel/indonesia/rumah-dadong-1000000529504,Ubud,USD,108.29,['N/A']
389,Traveloka,Villa DK - Bali,www.traveloka.com/en-en/hotel/indonesia/villa-dk---bali-1000000544594,Nusa Dua,USD,141.06,['Hot tub']
390,Traveloka,Royal Samaja Villas,www.traveloka.com/en-en/hotel/indonesia/royal-samaja-villas-1000000548123,Seminyak,USD,112.54,"['Clothes dryer', 'Babysitting', 'Bicycle rental', 'Car rental', 'Massage', 'Bar']"
391,Traveloka,Classic Beach Villas,www.traveloka.com/en-en/hotel/indonesia/classic-beach-villas-1000000574529,Others,USD,34.87,"['Rooftop terrace', 'Pool sun loungers']"
392,Traveloka,Balangan Beach Villa,www.traveloka.com/en-en/hotel/indonesia/balangan-beach-villa-1000000581631,Jimbaran,USD,144.57,"['Toys', 'Babysitting']"
393,Traveloka,Uma De Villa,www.traveloka.com/en-en/hotel/indonesia/uma-de-villa-1000000624454,Sanur,USD,40.07,"['Bicycle rental', 'Airport transfer']"
394,Traveloka,Zenubud Villa,www.traveloka.com/en-en/hotel/indonesia/zenubud-villa-1000000688733,Ubud,USD,164.08,['N/A']
395,Traveloka,Villa Del Mar Canggu,www.traveloka.com/en-en/hotel/indonesia/villa-del-mar-canggu-1000001738817,Canggu,USD,72.95,"['Hot tub', 'Massage', 'Spa']"
396,Traveloka,Koenokoeni Villa,www.traveloka.com/en-en/hotel/indonesia/koenokoeni-villa-2000000234406,Seminyak,USD,225.82,"['Massage', 'Spa']"
397,Traveloka,Aleesha Villas,www.traveloka.com/en-en/hotel/indonesia/aleesha-villas-2000000234586,Sanur,USD,61.76,"['Beach shuttle', 'Car rental', 'Massage', 'Kitchenette', 'Spa']"
398,Traveloka,AYANA Villas Bali,www.traveloka.com/en-en/hotel/indonesia/ayana-villas-bali-3000010000531,Jimbaran,USD,1156.73,"['Show cooking restaurant', 'Beach Bar', 'Business facilities', 'Poolside bar', 'Wheelchair accessible', 'Bar']"
399,Traveloka,Villa Malou,www.traveloka.com/en-en/hotel/indonesia/villa-malou-3000010000682,Seminyak,USD,320.05,"['Sun loungers', 'Car rental', 'Massage', 'Kitchenette', 'Pool sun loungers']"
400,Traveloka,Samkhya Villas Ubud,www.traveloka.com/en-en/hotel/indonesia/samkhya-villas-ubud-3000010000789,Ubud,USD,147.01,"['Bicycle rental', 'Car rental', 'Massage', 'Spa']"
401,Traveloka,The Santai,www.traveloka.com/en-en/hotel/indonesia/the-santai-3000010001213,Umalas,USD,325.21,"['Bicycle storage', 'Massage', 'Kitchenette', 'Airport transfer']"
402,Traveloka,Bali Sunset Villa Seminyak,www.traveloka.com/en-en/hotel/indonesia/bali-sunset-villa-seminyak-3000010001266,Seminyak,USD,29.91,"['Bicycle rental', 'Car rental', 'Express check-out']"
403,Traveloka,Adiwana Dara Ayu Villas,www.traveloka.com/en-en/hotel/indonesia/adiwana-dara-ayu-villas-3000010001376,Ubud,USD,92.69,['Spa']
404,Traveloka,Maharaja Villas,www.traveloka.com/en-en/hotel/indonesia/maharaja-villas-3000010002706,Others,USD,112.68,"['Bicycle rental', 'Car rental', 'Kitchenette', 'Pool sun loungers', 'Bar']"
405,Traveloka,Pondok Naya,www.traveloka.com/en-en/hotel/indonesia/pondok-naya-3000010002864,Ubud,USD,63.77,['Airport transfer']
406,Traveloka,Idyll House,www.traveloka.com/en-en/hotel/indonesia/idyll-house-9000001071666,Canggu,USD,32.91,"['Sun loungers', 'Beach towel', 'Massage', 'Pool sun loungers']"
407,Traveloka,Del Cielo Villa Seminyak,www.traveloka.com/en-en/hotel/indonesia/del-cielo-villa-seminyak-9000000294825,Seminyak,USD,114.81,"['Hot tub', 'Babysitting', 'Massage', 'Spa']"
408,Traveloka,Prema Uja Villas,www.traveloka.com/en-en/hotel/indonesia/prema-uja-villas-9000000985104,Ubud,USD,75.33,['N/A']
409,Traveloka,Villa Chanthira Canggu by Nakula,www.traveloka.com/en-en/hotel/indonesia/villa-chanthira-canggu-by-nakula-9000003343998,Canggu,USD,288.98,['Kitchenette']
410,Traveloka,Villa Aprikot Ubud,www.traveloka.com/en-en/hotel/indonesia/villa-aprikot-ubud-9000000106901,Ubud,USD,167.86,['N/A']
411,Traveloka,The Bale Villas Nusa Dua,www.traveloka.com/en-en/hotel/indonesia/the-bale-villas-nusa-dua-3000010001211,Nusa Dua,USD,411.68,"['Massage', 'Fitness center', 'Pool sun loungers', 'Sauna', 'Spa', 'Bar']"
412,Traveloka,Dayung Villa by Reccoma,www.traveloka.com/en-en/hotel/indonesia/dayung-villa-by-reccoma-1000001763550,Lembongan,USD,33.0,"['Recreation room', 'Outdoor facilities', 'Bicycle rental', 'Beach towel', 'Rooftop terrace', 'Pool sun loungers']"
413,Traveloka,Villa Kalih,www.traveloka.com/en-en/hotel/indonesia/villa-kalih-9000002762115,Canggu,USD,118.06,['Kitchenette']
414,Traveloka,Villa Gajah Mas,www.traveloka.com/en-en/hotel/indonesia/villa-gajah-mas-9000003288680,Others,USD,28.12,['N/A']
415,Traveloka,Villa Kemala 3 by Alfred in Bali,www.traveloka.com/en-en/hotel/indonesia/villa-kemala-3-by-alfred-in-bali-9000005504256,Canggu,USD,131.81,['Pool cabanas']
416,Traveloka,Kelapa Lovina Beach Villas,www.traveloka.com/en-en/hotel/indonesia/kelapa-lovina-beach-villas-3000010008278,Others,USD,69.89,"['Massage', 'Spa']"
417,Traveloka,Puca Gavi Eco Luxury Villa Ubud,www.traveloka.com/en-en/hotel/indonesia/puca-gavi-eco-luxury-villa-ubud-9000003269353,Ubud,USD,114.04,"['Massage', 'Kitchenette', 'Spa']"
418,Traveloka,RED SUNSET VILLA CANGGU 5 MIN WALK BEACH,www.traveloka.com/en-en/hotel/indonesia/red-sunset-villa-canggu-5-min-walk-beach-9000001085815,Canggu,USD,522.84,"['Beach towel', 'Rooftop terrace', 'Picnic area']"
419,Traveloka,Bali Hai Island Resort,www.traveloka.com/en-en/hotel/indonesia/bali-hai-island-resort-9000003269268,Others,USD,41.18,"['Beach Bar', 'Romantic proposal packages', 'Shops', 'Poolside bar', 'Beach umbrella', 'Bar']"
420,Traveloka,Prasana Villas by Arjani - Uluwatu,www.traveloka.com/en-en/hotel/indonesia/prasana-villas-by-arjani---uluwatu-3000010008369,Uluwatu,USD,161.07,"['Car rental', 'Kitchenette', 'Express check-out', 'Bar']"
421,Traveloka,Kubu Selat Villa,www.traveloka.com/en-en/hotel/indonesia/kubu-selat-villa-9000000962365,Others,USD,11.43,"['Car rental', 'Beach towel']"
422,Traveloka,Riverstone Villa,www.traveloka.com/en-en/hotel/indonesia/riverstone-villa-9000003289404,Canggu,USD,179.82,"['Clothes dryer', 'Babysitting', 'Kitchenette']"
423,Traveloka,Ajung Mas Villa,www.traveloka.com/en-en/hotel/indonesia/ajung-mas-villa-9000005503683,Jimbaran,USD,181.59,['N/A']
424,Traveloka,The Santai,www.traveloka.com/en-en/hotel/indonesia/the-santai-3000010001213,Umalas,USD,325.21,"['Bicycle storage', 'Massage', 'Kitchenette', 'Airport transfer']"
425,Traveloka,Villa Mana Sari Ubud,www.traveloka.com/en-en/hotel/indonesia/villa-mana-sari-ubud-4000000383893,Ubud,USD,277.4,['Kitchenette']
426,Traveloka,RedDoorz Plus near Seminyak Square,www.traveloka.com/en-en/hotel/indonesia/reddoorz-plus-near-seminyak-square-9000000459205,Seminyak,USD,22.24,['N/A']
427,Traveloka,Sayang Taman Villa,www.traveloka.com/en-en/hotel/indonesia/sayang-taman-villa-3000010033759,Sanur,USD,49.0,['Kitchenette']
428,Traveloka,Sri Abi Ratu Villa,www.traveloka.com/en-en/hotel/indonesia/sri-abi-ratu-villa-3000010004294,Others,USD,39.48,"['Limo or town car service', 'Bicycle rental', 'Car rental', 'Massage', 'Express check-out', 'Spa']"
429,Traveloka,Desa Di Bali Villas ,www.traveloka.com/en-en/hotel/indonesia/desa-di-bali-villas--3000020007130,Others,USD,101.58,"['Hot tub', 'Massage', 'Spa']"
430,Traveloka,Villa Swan Ubud,www.traveloka.com/en-en/hotel/indonesia/villa-swan-ubud-9000000106918,Ubud,USD,94.04,['N/A']
431,Traveloka,Cove Villa Banjar Segara,www.traveloka.com/en-en/hotel/indonesia/cove-villa-banjar-segara-9000004166745,Others,USD,37.85,['N/A']
432,Traveloka,Singgah Villas Seminyak,www.traveloka.com/en-en/hotel/indonesia/singgah-villas-seminyak-3000020004913,Seminyak,USD,117.59,"['Babysitting', 'Kitchenette', 'Airport transfer', 'Express check-out', 'Spa']"
433,Traveloka,Villa at Discovery Kartika Plaza Hotel,www.traveloka.com/en-en/hotel/indonesia/villa-at-discovery-kartika-plaza-hotel-1000000699890,Others,USD,113.94,"['Outdoor tennis court', 'Poolside bar', 'Picnic area', 'Spa', 'Bar']"
434,Traveloka,Muaya Villa,www.traveloka.com/en-en/hotel/indonesia/muaya-villa-3000010015057,Jimbaran,USD,60.8,['N/A']
435,Traveloka,Villa Wiraja 2,www.traveloka.com/en-en/hotel/indonesia/villa-wiraja-2-9000003270029,Canggu,USD,30.58,['N/A']
436,Traveloka,Nunia Boutique Private Villa,www.traveloka.com/en-en/hotel/indonesia/nunia-boutique-private-villa-223153,Seminyak,USD,145.42,['Massage']
437,Traveloka,Sumberkima Resort,www.traveloka.com/en-en/hotel/indonesia/sumberkima-resort-9000000277442,Others,USD,112.96,"['Recreation room', 'Canoeing', 'Cycling', 'Kitchenette', 'Express check-out', 'Bar']"
438,Traveloka,Little Nuts Villas,www.traveloka.com/en-en/hotel/indonesia/little-nuts-villas-9000000925839,Jimbaran,USD,44.91,['N/A']
439,Traveloka,Melviano Suite & Villa,www.traveloka.com/en-en/hotel/indonesia/melviano-suite--villa-9000003106515,Others,USD,77.94,['N/A']
440,Traveloka,Villa Vesuvio - Canggu,www.traveloka.com/en-en/hotel/indonesia/villa-vesuvio---canggu-9000003365123,Canggu,USD,120.03,"['Outdoor facilities', 'Massage', 'Kitchenette', 'Pool sun loungers', 'Express check-out', 'Spa']"
441,Traveloka,Gracia Bali Villas & Apartment,www.traveloka.com/en-en/hotel/indonesia/gracia-bali-villas--apartment-2000000234555,Seminyak,USD,123.14,"['Sun loungers', 'Kitchenette', 'Pool sun loungers']"
442,Traveloka,Anna Villa 4,www.traveloka.com/en-en/hotel/indonesia/anna-villa-4-3000020016223,Sanur,USD,66.04,['Kitchenette']
443,Traveloka,D'Sawah Villa Tanah Lot ,www.traveloka.com/en-en/hotel/indonesia/dsawah-villa-tanah-lot--3000020017149,Others,USD,39.75,"['Bar', 'Bicycle rental', 'Car rental', 'Bar']"
444,Traveloka,Villa Royal Pandawa Ungasan,www.traveloka.com/en-en/hotel/indonesia/villa-royal-pandawa-ungasan-9000001153780,Uluwatu,USD,90.22,['N/A']
445,Traveloka,Ayodya Batur Villa,www.traveloka.com/en-en/hotel/indonesia/ayodya-batur-villa-9000003252893,Others,USD,67.5,"['Canoeing', 'Outdoor facilities', 'Pets allowed']"
446,Traveloka,Flamingo Dewata Deluxe Pool Villa,www.traveloka.com/en-en/hotel/indonesia/flamingo-dewata-deluxe-pool-villa-3000010004061,Uluwatu,USD,75.43,"['Beach shuttle', 'Babysitting', 'Beach sun loungers', 'Beach towel', 'Airport transfer', 'Bar']"
447,Traveloka,Teja Lokha Ubud Villa,www.traveloka.com/en-en/hotel/indonesia/teja-lokha-ubud-villa-9000005505002,Ubud,USD,165.8,['Pool sun loungers']
448,Traveloka,Bumi Linggah Villas Bali,www.traveloka.com/en-en/hotel/indonesia/bumi-linggah-villas-bali-248447,Others,USD,113.81,"['Show cooking restaurant', 'Outdoor facilities', 'Clothes dryer', 'Massage', 'Express check-out', 'Bar']"
449,Traveloka,Noah Villa & Chapel,www.traveloka.com/en-en/hotel/indonesia/noah-villa--chapel-502026,Jimbaran,USD,59.92,"['Bicycle rental', 'Massage', 'Airport transfer', 'Express check-out', 'Spa']"
450,Traveloka,Villa Deh Simba at Sanur,www.traveloka.com/en-en/hotel/indonesia/villa-deh-simba-at-sanur-1000001779924,Sanur,USD,312.5,['N/A']
451,Traveloka,Bubble Hotel Bali Ubud (Adults Only),www.traveloka.com/en-en/hotel/indonesia/bubble-hotel-bali-ubud-adults-only-3000020019546,Ubud,USD,107.84,"['Outdoor facilities', 'Picnic area']"
452,Traveloka,Villa Berlian,www.traveloka.com/en-en/hotel/indonesia/villa-berlian-9000002278176,Others,USD,150.33,['Kitchenette']
453,Traveloka,Rustic Pandawa Villa,www.traveloka.com/en-en/hotel/indonesia/rustic-pandawa-villa-9000003268995,Uluwatu,USD,62.27,['Pets allowed']
454,Traveloka,DHAUTEYA VILLA,www.traveloka.com/en-en/hotel/indonesia/dhauteya-villa-9000003280791,Others,USD,91.96,"['Beach umbrella', 'Pool sun loungers']"
455,Traveloka,DREAMLAND GOLF COMPLEX 4 BEDROOM,www.traveloka.com/en-en/hotel/indonesia/dreamland-golf-complex-4-bedroom-9000003295210,Uluwatu,USD,159.02,"['Kitchenette', 'Rooftop terrace']"
456,Traveloka,Kayumanis Nusa Dua Private Villa & Spa,www.traveloka.com/en-en/hotel/indonesia/kayumanis-nusa-dua-private-villa--spa-49073,Nusa Dua,USD,681.79,"['Hot tub', 'Private beach', 'Beach Bar', 'Massage', 'Kitchenette', 'Spa']"
457,Traveloka,Ambengan Private Villa,www.traveloka.com/en-en/hotel/indonesia/ambengan-private-villa-9000000324809,Others,USD,60.24,"['Car rental', 'Beach towel']"
458,Traveloka,Airship Bali by Alex Villas,www.traveloka.com/en-en/hotel/indonesia/airship-bali-by-alex-villas-9000001086082,Uluwatu,USD,228.29,"['Kitchenette', 'Airport transfer']"
459,Traveloka,Adiwana Dara Ayu Villas,www.traveloka.com/en-en/hotel/indonesia/adiwana-dara-ayu-villas-3000010001376,Ubud,USD,92.69,['Spa']
460,Traveloka,Yucca Villas,www.traveloka.com/en-en/hotel/indonesia/yucca-villas-9000000966459,Canggu,USD,220.56,['Kitchenette']
461,Traveloka,The Jungle Villa Ubud,www.traveloka.com/en-en/hotel/indonesia/the-jungle-villa-ubud-9000000690552,Ubud,USD,45.54,"['Massage', 'Spa']"
462,Traveloka,Mana Villas Nusa Dua,www.traveloka.com/en-en/hotel/indonesia/mana-villas-nusa-dua-9000001296943,Nusa Dua,USD,87.48,['Pool sun loungers']
463,Traveloka,Black Penny Villas Ubud,www.traveloka.com/en-en/hotel/indonesia/black-penny-villas-ubud-3000020013980,Ubud,USD,235.21,"['Cycling', 'Massage', 'Express check-out', 'Bar']"
464,Traveloka,Arta Private Villa,www.traveloka.com/en-en/hotel/indonesia/arta-private-villa-9000001059529,Ubud,USD,77.34,"['Romantic proposal packages', 'Spa']"
465,Traveloka,Royal Majesty Villas Jimbaran,www.traveloka.com/en-en/hotel/indonesia/royal-majesty-villas-jimbaran-3000010043748,Jimbaran,USD,73.43,['N/A']
466,Traveloka,Tri Dewi Residence by Pramana Villas,www.traveloka.com/en-en/hotel/indonesia/tri-dewi-residence-by-pramana-villas-3000020001055,Ubud,USD,37.04,"['Cycling', 'Outdoor facilities', 'Bicycle rental', 'Massage', 'Airport transfer']"
467,Traveloka,Uma Mani Villa,www.traveloka.com/en-en/hotel/indonesia/uma-mani-villa-3000020006250,Jimbaran,USD,9.99,"['Badminton', 'Banana boat', 'Recreation room', 'Kitchenette', 'Express check-out', 'Bar']"
468,Traveloka,Ayu Laba Beach Villa and Resto,www.traveloka.com/en-en/hotel/indonesia/ayu-laba-beach-villa-and-resto-3000020010079,Others,USD,27.52,"['Surfing', 'Snorkeling', 'Fishing', 'Diving', 'Beach towel', 'Poolside bar']"
469,Traveloka,Menzel Villa Nusa Dua,www.traveloka.com/en-en/hotel/indonesia/menzel-villa-nusa-dua-3000020015711,Nusa Dua,USD,111.41,"['Outdoor facilities', 'Kitchenette', 'Airport transfer']"
470,Traveloka,Hartaning House by Pramana Villas,www.traveloka.com/en-en/hotel/indonesia/hartaning-house-by-pramana-villas-3000020016474,Ubud,USD,26.07,['N/A']
471,Traveloka,Paisa Seminyak Living,www.traveloka.com/en-en/hotel/indonesia/paisa-seminyak-living-3000020017047,Seminyak,USD,62.04,"['Shopping center shuttle', 'Massage', 'Beach umbrella', 'Spa']"
472,Traveloka,Abaca Villas,www.traveloka.com/en-en/hotel/indonesia/abaca-villas-3000020019439,Seminyak,USD,1158.69,"['Karaoke', 'Massage', 'Kitchenette', 'Library', 'Pool sun loungers']"
473,Traveloka,Ketut's Place Villas Ubud,www.traveloka.com/en-en/hotel/indonesia/ketuts-place-villas-ubud-3000020020198,Ubud,USD,62.2,"['Outdoor facilities', 'Beach towel', 'Poolside bar', 'Express check-out', 'Picnic area', 'Bar']"
474,Traveloka,The Bali Menjangan Boutique Villa & Dive Center,www.traveloka.com/en-en/hotel/indonesia/the-bali-menjangan-boutique-villa--dive-center-9000000134218,Others,USD,28.4,"['Beach shuttle', 'Bicycle storage', 'Babysitting', 'Bicycle rental', 'Car rental', 'Beach towel']"
475,Traveloka,Ubud Art Resort,www.traveloka.com/en-en/hotel/indonesia/ubud-art-resort-9000000296272,Ubud,USD,93.52,['N/A']
476,Traveloka,Wana Shanti Villa,www.traveloka.com/en-en/hotel/indonesia/wana-shanti-villa-9000000419142,Others,USD,42.85,"['Outdoor facilities', 'Sun loungers', 'Bicycle rental', 'Massage', 'Airport transfer']"
477,Traveloka,Umakelod Sebatu Villas,www.traveloka.com/en-en/hotel/indonesia/umakelod-sebatu-villas-9000000448920,Others,USD,36.88,"['Massage', 'Spa']"
478,Traveloka,Mandala The Rocks,www.traveloka.com/en-en/hotel/indonesia/mandala-the-rocks-9000000638152,Uluwatu,USD,807.57,"['Waterskiing', 'Jet ski', 'Windsurfing', 'Canoeing', 'Diving', 'Bar']"
479,Traveloka,Capila Villa Bali,www.traveloka.com/en-en/hotel/indonesia/capila-villa-bali-9000000643094,Canggu,USD,33.68,"['Recreation room', 'Bar']"
480,Traveloka,Happy Together By Villa Kresna,www.traveloka.com/en-en/hotel/indonesia/happy-together-by-villa-kresna-9000000806211,Seminyak,USD,114.54,"['Massage', 'Spa', 'Bar']"
481,Traveloka,Danka Villa Sanur,www.traveloka.com/en-en/hotel/indonesia/danka-villa-sanur-9000000882423,Sanur,USD,118.94,"['Hot tub', 'Massage', 'Kitchenette', 'Airport transfer', 'Express check-out', 'Spa']"
482,Traveloka,Villa Bebek Cottages Sanur,www.traveloka.com/en-en/hotel/indonesia/villa-bebek-cottages-sanur-9000000889960,Sanur,USD,116.48,"['Massage', 'Airport transfer', 'Express check-out']"
483,Traveloka,Santris Villas by Pramana Villas,www.traveloka.com/en-en/hotel/indonesia/santris-villas-by-pramana-villas-9000000890163,Ubud,USD,92.14,['Kitchenette']
484,Traveloka,Amarta Pesagi Retreat Tabanan,www.traveloka.com/en-en/hotel/indonesia/amarta-pesagi-retreat-tabanan-9000000925956,Others,USD,77.06,"['Pets allowed', 'Airport transfer']"
485,Traveloka,Lingga Bali,www.traveloka.com/en-en/hotel/indonesia/lingga-bali-9000000928043,Others,USD,34.28,['N/A']
486,Traveloka,Villa NVL Canggu by Nagisa Bali,www.traveloka.com/en-en/hotel/indonesia/villa-nvl-canggu-by-nagisa-bali-9000000946516,Canggu,USD,769.43,['N/A']
487,Traveloka,Noku Beach House by Elite Havens,www.traveloka.com/en-en/hotel/indonesia/noku-beach-house-by-elite-havens-9000000948042,Seminyak,USD,30.58,['Game room']
488,Traveloka,Kubu Selat Villa,www.traveloka.com/en-en/hotel/indonesia/kubu-selat-villa-9000000962365,Others,USD,11.43,"['Car rental', 'Beach towel']"
489,Traveloka,Alam Wayang Ubud,www.traveloka.com/en-en/hotel/indonesia/alam-wayang-ubud-9000000967294,Ubud,USD,93.86,"['Winery', 'Outdoor facilities', 'Massage', 'Business facilities', 'Express check-out', 'Bar']"
490,Traveloka,Turtle Villa Bali,www.traveloka.com/en-en/hotel/indonesia/turtle-villa-bali-9000000974427,Canggu,USD,35.72,['N/A']
491,Traveloka,Las Lunas Villas Canggu,www.traveloka.com/en-en/hotel/indonesia/las-lunas-villas-canggu-9000000974849,Canggu,USD,199.25,['N/A']
492,Traveloka,Puri Keraton Seminyak Villa,www.traveloka.com/en-en/hotel/indonesia/puri-keraton-seminyak-villa-9000000987070,Seminyak,USD,171.27,"['Car rental', 'Kitchenette', 'Express check-out']"
493,Traveloka,Villa Daun 3 Canggu by Premier Hospitality Asia,www.traveloka.com/en-en/hotel/indonesia/villa-daun-3-canggu-by-premier-hospitality-asia-9000001060987,Canggu,USD,204.81,"['Car rental', 'Massage', 'Kitchenette']"
494,Traveloka,Baliem Villa,www.traveloka.com/en-en/hotel/indonesia/baliem-villa-9000001072099,Jimbaran,USD,150.36,"['Car rental', 'Billiard', 'Rooftop terrace']"
495,Traveloka,Airship Bali by Alex Villas,www.traveloka.com/en-en/hotel/indonesia/airship-bali-by-alex-villas-9000001086082,Uluwatu,USD,228.29,"['Kitchenette', 'Airport transfer']"
496,Traveloka,Villa Louis Legian by Nagisa Bali,www.traveloka.com/en-en/hotel/indonesia/villa-louis-legian-by-nagisa-bali-9000001088124,Legian,USD,378.08,['N/A']
497,Traveloka,Uluwatu Sunset Hills,www.traveloka.com/en-en/hotel/indonesia/uluwatu-sunset-hills-9000001112414,Uluwatu,USD,215.97,"['Beach umbrella', 'Pool sun loungers']"
498,Traveloka,Casa Batu belig ,www.traveloka.com/en-en/hotel/indonesia/casa-batu-belig--9000001132456,Seminyak,USD,75.07,['N/A']
499,Traveloka,Agaru Villa Uluwatu by The Lavana,www.traveloka.com/en-en/hotel/indonesia/agaru-villa-uluwatu-by-the-lavana-9000001204133,Uluwatu,USD,40.27,['N/A']
500,Traveloka,Villa Umadahayu,www.traveloka.com/en-en/hotel/indonesia/villa-umadahayu-9000002242287,Sanur,USD,436.87,['N/A']
501,Traveloka,Angseri Villas,www.traveloka.com/en-en/hotel/indonesia/angseri-villas-9000002448636,Others,USD,66.53,['N/A']
502,Traveloka,ME Villa Pererenan,www.traveloka.com/en-en/hotel/indonesia/me-villa-pererenan-9000002762216,Canggu,USD,59.25,['N/A']
503,Traveloka,Sin Nombre Bali,www.traveloka.com/en-en/hotel/indonesia/sin-nombre-bali-9000003280674,Umalas,USD,167.21,"['Romantic proposal packages', 'Billiard', 'Rooftop terrace', 'Sauna', 'Spa']"
504,Traveloka,The Ambengan Villas Ubud by Pramana Villas,www.traveloka.com/en-en/hotel/indonesia/the-ambengan-villas-ubud-by-pramana-villas-9000003310010,Ubud,USD,115.58,"['Hot tub', 'Massage', 'Pool sun loungers', 'Express check-out']"
505,Traveloka,Poco Poco Villas by Aayan,www.traveloka.com/en-en/hotel/indonesia/poco-poco-villas-by-aayan-9000003340432,Nusa Dua,USD,143.43,"['Poolside bar', 'Spa']"
506,Traveloka,The Ambengan Villas Ubud by Pramana Villas,www.traveloka.com/en-en/hotel/indonesia/the-ambengan-villas-ubud-by-pramana-villas-9000003310010,Ubud,USD,115.58,"['Hot tub', 'Massage', 'Pool sun loungers', 'Express check-out']"
507,Traveloka,Gynandha Ubud Cottage,www.traveloka.com/en-en/hotel/indonesia/gynandha-ubud-cottage-9000003310185,Ubud,USD,141.23,['N/A']
508,Traveloka,Poco Poco Villas by Aayan,www.traveloka.com/en-en/hotel/indonesia/poco-poco-villas-by-aayan-9000003340432,Nusa Dua,USD,143.43,"['Poolside bar', 'Spa']"
509,Traveloka,Villa Hening Boutique Hotel and Spa,www.traveloka.com/en-en/hotel/indonesia/villa-hening-boutique-hotel-and-spa-98031,Jimbaran,USD,527.74,"['Massage', 'Bar']"
510,Traveloka,Maya Sayang Pool Villa & Spa,www.traveloka.com/en-en/hotel/indonesia/maya-sayang-pool-villa--spa-108863,Seminyak,USD,211.95,"['Bar', 'Bicycle rental', 'Car rental', 'Massage', 'Spa', 'Bar']"
511,Traveloka,The Seiryu Boutique Villas,www.traveloka.com/en-en/hotel/indonesia/the-seiryu-boutique-villas-149053,Seminyak,USD,212.51,"['Surfing', 'Car rental', 'Massage', 'Kitchenette', 'Airport transfer', 'Spa']"
512,Traveloka,Villa Nirvana Bali,www.traveloka.com/en-en/hotel/indonesia/villa-nirvana-bali-271763,Ubud,USD,157.77,"['Table tennis', 'Babysitting', 'Bicycle rental', 'Car rental', 'Massage']"
513,Traveloka,Anugerah Villas Ocean View,www.traveloka.com/en-en/hotel/indonesia/anugerah-villas-ocean-view-289559,Others,USD,17.73,"['Bicycle rental', 'Car rental']"
514,Traveloka,The One Boutique Villa,www.traveloka.com/en-en/hotel/indonesia/the-one-boutique-villa-295164,Seminyak,USD,236.53,"['Babysitting', 'Bicycle rental', 'Car rental', 'Kitchenette', 'Airport transfer', 'Express check-out']"
515,Traveloka,Villa Seriska Dua Sanur ,www.traveloka.com/en-en/hotel/indonesia/villa-seriska-dua-sanur--336019,Denpasar,USD,519.97,"['Aerobics', 'Show cooking restaurant', 'Recreation room', 'Pool or Snooker', 'Massage', 'Express check-out']"
516,Traveloka,bvilla+spa,www.traveloka.com/en-en/hotel/indonesia/bvillaspa-35641300000,Seminyak,USD,176.72,"['Car rental', 'Massage', 'Kitchenette', 'Spa']"
517,Traveloka,Mango Tree Villas,www.traveloka.com/en-en/hotel/indonesia/mango-tree-villas-1000000466876,Jimbaran,USD,164.35,"['Toys', 'Library']"
518,Traveloka,Agata Villas,www.traveloka.com/en-en/hotel/indonesia/agata-villas-1000000468495,Seminyak,USD,203.93,"['Outdoor facilities', 'Massage', 'Kitchenette', 'Airport transfer', 'Pool sun loungers', 'Spa']"
519,Traveloka,Atres Villa,www.traveloka.com/en-en/hotel/indonesia/atres-villa-1000000489558,Others,USD,44.51,"['Outdoor facilities', 'Massage']"
520,Traveloka,Villa Beji Indah,www.traveloka.com/en-en/hotel/indonesia/villa-beji-indah-1000000505230,Ubud,USD,128.94,"['Poolside bar', 'Airport transfer', 'Library', 'Picnic area', 'Spa', 'Bar']"
521,Traveloka,The Kumpi Villas,www.traveloka.com/en-en/hotel/indonesia/the-kumpi-villas-1000000509233,Seminyak,USD,263.95,['Car rental']
522,Traveloka,Villa Casis by Nagisa Bali,www.traveloka.com/en-en/hotel/indonesia/villa-casis-by-nagisa-bali-1000000549184,Sanur,USD,538.0,"['Fishing', 'Canoeing', 'Diving', 'Kitchenette', 'Rooftop terrace', 'Express check-out']"
523,Traveloka,Samana Villas,www.traveloka.com/en-en/hotel/indonesia/samana-villas-1000000570179,Legian,USD,173.27,['Pool sun loungers']
524,Traveloka,Taman Amertha Villas,www.traveloka.com/en-en/hotel/indonesia/taman-amertha-villas-1000000595072,Seminyak,USD,115.62,"['Beach umbrella', 'Pool sun loungers', 'Spa']"
525,Traveloka,Masia Villa Ubud,www.traveloka.com/en-en/hotel/indonesia/masia-villa-ubud-1000000676558,Ubud,USD,73.23,"['Cycling', 'Bicycle rental', 'Massage', 'Spa']"
526,Traveloka,Komea Villa ,www.traveloka.com/en-en/hotel/indonesia/komea-villa--2000000153986,Umalas,USD,166.41,"['Hot tub', 'Bicycle rental', 'Massage', 'Kitchenette', 'Airport transfer', 'Spa']"
527,Traveloka,Kayu Suar Bali Luxury Villas and Spa,www.traveloka.com/en-en/hotel/indonesia/kayu-suar-bali-luxury-villas-and-spa-3000010002861,Denpasar,USD,83.85,"['Sun loungers', 'Bicycle rental', 'Massage', 'Kitchenette', 'Spa']"
